"","X","source_file","xylem_id","Area","Perim.","Feret","FeretX","FeretY","FeretAngle","MinFeret","plant","age_class","nin_type","treatment","plant_direction","subset","subset_id","subset_area","subset_damage","whole_plant_damage","cardinal_direction_damage","warped","folds","late_season_missing","circ","duplicate_subset","suspicious_age"
"7769",9140,"MAT-TH3-E-SUBSET-3.csv",18,295.756,66.82,25.687,1786,1586,22.166,15.761,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.831974969990453,0,0
"7770",9141,"MAT-TH3-E-SUBSET-3.csv",19,359.409,80.01,31.583,1860,1594,22.989,15.115,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.705163860516685,0,0
"7771",9142,"MAT-TH3-E-SUBSET-3.csv",20,626.443,99.091,33.212,1712,1598,21.801,26.925,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.801314087041907,0,0
"7772",9143,"MAT-TH3-E-SUBSET-3.csv",21,137.398,45.033,16.389,1812,1599,36.254,11.821,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.850958324485266,0,0
"7773",9144,"MAT-TH3-E-SUBSET-3.csv",22,346.989,78.336,31.287,1741,1632,32.347,16.128,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.710203099156074,0,0
"7774",9145,"MAT-TH3-E-SUBSET-3.csv",23,258.495,60.59,21.761,1890,1645,58.241,17.444,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.884381973039987,0,0
"7775",9146,"MAT-TH3-E-SUBSET-3.csv",24,842.244,110.305,37.957,1938,1650,21.801,29.78,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.869435096350006,0,0
"7776",9147,"MAT-TH3-E-SUBSET-3.csv",25,336.121,70.558,25.199,1852,1654,36.469,18.502,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.847993966639328,0,0
"7777",9148,"MAT-TH3-E-SUBSET-3.csv",26,461.1,87.574,32.599,1748,1692,18.925,19.055,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.75515201908772,0,0
"7778",9149,"MAT-TH3-E-SUBSET-3.csv",27,732.015,122.64,40.346,1953,1704,31.608,27.383,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.611287248057414,0,0
"7779",9150,"MAT-TH3-E-SUBSET-3.csv",28,326.806,69.614,25.611,1804,1699,26.565,19.383,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.847005992516475,0,0
"7780",9151,"MAT-TH3-E-SUBSET-3.csv",29,365.619,74.598,28.468,1883,1697,21.801,18.143,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.825209136683501,0,0
"7781",9152,"MAT-TH3-E-SUBSET-3.csv",30,270.139,65.574,24.575,1878,1724,14.534,14.886,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.78906644344023,0,0
"7782",9154,"MAT-TH3-E-SUBSET-3.csv",32,489.821,84.869,28.861,1833,1737,12.339,22.026,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.854139625129623,0,0
"7783",9155,"MAT-TH3-E-SUBSET-3.csv",33,667.585,108.204,40.872,1788,1775,7.431,21.369,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.716159204144986,0,0
"7784",9156,"MAT-TH3-E-SUBSET-3.csv",34,112.558,41.509,16.198,1921,1769,22.38,10.573,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.820505441123263,0,0
"7785",9157,"MAT-TH3-E-SUBSET-3.csv",35,386.578,78.852,30.381,1903,1809,29.539,17.215,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.780910653686725,0,0
"7786",9158,"MAT-TH3-E-SUBSET-3.csv",36,101.69,39.017,16.554,1850,1806,25.201,9.456,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.838996481390988,0,0
"7787",9159,"MAT-TH3-E-SUBSET-3.csv",37,152.924,46.279,16.078,1873,1810,170.538,13.216,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.896803627783956,0,0
"7788",9160,"MAT-TH3-E-SUBSET-3.csv",38,109.453,45.852,19.019,1821,1814,13.392,7.932,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.653884046550889,0,0
"7789",9161,"MAT-TH3-E-SUBSET-3.csv",39,117.216,43.573,17.818,1848,1835,8.531,8.811,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-E",3,"MAT-TH3-E-3",121685.265,2,3,2,0,0,0,0.775428237814539,0,0
"7790",9162,"MAT-TH3-N-SUBSET-1.csv",1,312.057,76.788,23.46,654,377,124.287,19.988,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.664717107281643,0,0
"7791",9163,"MAT-TH3-N-SUBSET-1.csv",2,485.164,91.917,32.694,570,430,75.964,21.514,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.721251160091881,0,0
"7792",9164,"MAT-TH3-N-SUBSET-1.csv",3,149.819,50.231,17.107,422,404,145.491,13.485,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.745783696340288,0,0
"7793",9165,"MAT-TH3-N-SUBSET-1.csv",4,109.453,46.065,19.975,458,443,48.576,9.345,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.647851036687137,0,0
"7794",9166,"MAT-TH3-N-SUBSET-1.csv",5,551.146,103.861,36.22,424,493,85.815,20.617,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.641728459169374,0,0
"7795",9168,"MAT-TH3-N-SUBSET-1.csv",7,783.248,110.696,40.815,574,523,76.264,26.793,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.802832745861673,0,0
"7796",9169,"MAT-TH3-N-SUBSET-1.csv",8,595.393,111.551,43.814,597,542,74.846,20.377,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.600961192483888,0,0
"7797",9170,"MAT-TH3-N-SUBSET-1.csv",9,881.057,124.313,45.355,718,544,65.925,30.056,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.716078362364641,0,0
"7798",9172,"MAT-TH3-N-SUBSET-1.csv",11,530.187,95.655,38.646,674,542,65.772,18.593,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.727785438671415,0,0
"7799",9173,"MAT-TH3-N-SUBSET-1.csv",12,667.585,115.2,45.287,424,548,52.907,21.264,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.631816918643904,0,0
"7800",9174,"MAT-TH3-N-SUBSET-1.csv",13,179.317,60.376,24.543,540,555,68.962,10.471,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.617849116342762,0,0
"7801",9176,"MAT-TH3-N-SUBSET-1.csv",15,475.072,86.845,31.938,628,601,65.556,20.451,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.791151097595061,0,0
"7802",9177,"MAT-TH3-N-SUBSET-1.csv",16,510.78,86.631,31.138,385,606,64.885,22.907,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.854824317131977,0,0
"7803",9178,"MAT-TH3-N-SUBSET-1.csv",17,215.801,62.352,23.935,554,586,96.34,11.454,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.697175818676836,0,0
"7804",9179,"MAT-TH3-N-SUBSET-1.csv",18,336.898,74.812,30.317,712,617,54.462,16.821,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.756041337634892,0,0
"7805",9180,"MAT-TH3-N-SUBSET-1.csv",19,143.608,53.328,20.436,542,616,82.569,9.692,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.634245917841109,0,0
"7806",9181,"MAT-TH3-N-SUBSET-1.csv",20,207.262,58.312,23.41,572,628,70.201,12.746,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.765585059575448,0,0
"7807",9182,"MAT-TH3-N-SUBSET-1.csv",21,200.276,60.376,23.41,485,629,70.201,13.216,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.690064799347875,0,0
"7808",9183,"MAT-TH3-N-SUBSET-1.csv",22,180.093,57.279,23.261,442,629,65.376,11.365,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.689438635934932,0,0
"7809",9184,"MAT-TH3-N-SUBSET-1.csv",23,130.412,45.549,17.107,697,639,78.111,10.573,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.789495213267014,0,0
"7810",9185,"MAT-TH3-N-SUBSET-1.csv",24,365.619,76.877,27.44,502,647,47.603,18.946,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.777008091061812,0,0
"7811",9186,"MAT-TH3-N-SUBSET-1.csv",25,180.093,55.304,21.761,664,647,58.241,12.123,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.739559949787369,0,0
"7812",9187,"MAT-TH3-N-SUBSET-1.csv",26,208.038,59.344,20.111,596,654,61.189,16.56,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.741956898978758,0,0
"7813",9188,"MAT-TH3-N-SUBSET-1.csv",27,118.768,45.033,18.334,405,661,54.782,9.774,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.735575614510153,0,0
"7814",9189,"MAT-TH3-N-SUBSET-1.csv",28,477.401,90.494,30.432,626,679,67.891,23.963,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.732206185349393,0,0
"7815",9191,"MAT-TH3-N-SUBSET-1.csv",30,331.464,78.764,32.789,530,694,59.3,13.901,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.671074102707665,0,0
"7816",9192,"MAT-TH3-N-SUBSET-1.csv",31,575.21,95.353,35.088,455,699,61.504,23.61,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.794597774320473,0,0
"7817",9193,"MAT-TH3-N-SUBSET-1.csv",32,750.645,112.369,41.857,480,714,59.657,25.785,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.746674300153629,0,0
"7818",9194,"MAT-TH3-N-SUBSET-1.csv",33,591.512,98.877,38.12,555,711,56.31,21.732,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.759910834790273,0,0
"7819",9195,"MAT-TH3-N-SUBSET-1.csv",34,576.763,94.107,36.423,643,724,57.848,22.459,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.817980920184023,0,0
"7820",9196,"MAT-TH3-N-SUBSET-1.csv",35,548.817,94.018,35.242,398,723,53.13,20.969,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-N",1,"MAT-TH3-N-1",132642.201,2,3,2,0,0,1,0.779821452189185,0,0
"7821",9204,"MAT-TH3-S-SUBSET-1.csv",2,140.503,50.533,18.163,608,929,112.834,11.454,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-S",1,"MAT-TH3-S-1",60910.167,1,3,3,1,0,0,0.691074826007032,0,0
"7822",9205,"MAT-TH3-S-SUBSET-1.csv",3,114.111,39.747,14.769,552,942,107.354,11.214,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-S",1,"MAT-TH3-S-1",60910.167,1,3,3,1,0,0,0.907211279126725,0,0
"7823",9208,"MAT-TH3-S-SUBSET-1.csv",6,184.75,51.049,16.833,475,989,42.879,15.724,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-S",1,"MAT-TH3-S-1",60910.167,1,3,3,1,0,0,0.890429640421226,0,0
"7824",9211,"MAT-TH3-S-SUBSET-1.csv",9,112.558,43.573,18.142,561,1138,119.055,9.402,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-S",1,"MAT-TH3-S-1",60910.167,1,3,3,1,0,0,0.744613803507446,0,0
"7825",9213,"MAT-TH3-S-SUBSET-1.csv",11,148.266,49.074,19.799,474,1188,147.724,11.881,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-S",1,"MAT-TH3-S-1",60910.167,1,3,3,1,0,0,0.77326489320945,0,0
"7826",9214,"MAT-TH3-S-SUBSET-1.csv",12,103.243,44.517,15.883,400,1206,123.69,10.22,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-S",1,"MAT-TH3-S-1",60910.167,1,3,3,1,0,0,0.654332476132572,0,0
"7827",9215,"MAT-TH3-S-SUBSET-2.csv",1,228.221,58.223,22.237,1233,610,146.31,13.083,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-S",2,"MAT-TH3-S-2",60057.055,1,3,3,1,0,0,0.84558269231082,0,0
"7828",9216,"MAT-TH3-S-SUBSET-2.csv",2,194.065,58.525,19.701,1338,628,26.565,15.665,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-S",2,"MAT-TH3-S-2",60057.055,1,3,3,1,0,0,0.711629611693269,0,0
"7829",9217,"MAT-TH3-S-SUBSET-2.csv",3,285.664,66.731,25.414,1217,617,146.31,15.575,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-S",2,"MAT-TH3-S-2",60057.055,1,3,3,1,0,0,0.805730653522175,0,0
"7830",9218,"MAT-TH3-S-SUBSET-2.csv",4,479.73,82.59,27.027,1189,622,109.026,23.924,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-S",2,"MAT-TH3-S-2",60057.055,1,3,3,1,0,0,0.883347501852375,0,0
"7831",9219,"MAT-TH3-S-SUBSET-2.csv",5,301.966,70.772,23.46,1324,678,55.713,19.06,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-S",2,"MAT-TH3-S-2",60057.055,1,3,3,1,0,0,0.757224658196217,0,0
"7832",9220,"MAT-TH3-S-SUBSET-2.csv",6,316.715,69.526,23.41,1234,664,160.201,18.742,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-S",2,"MAT-TH3-S-2",60057.055,1,3,3,1,0,0,0.822931684403653,0,0
"7833",9221,"MAT-TH3-S-SUBSET-2.csv",7,190.184,58.312,20.794,1195,681,143.616,13.817,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-S",2,"MAT-TH3-S-2",60057.055,1,3,3,1,0,0,0.702502286817154,0,0
"7834",9222,"MAT-TH3-S-SUBSET-2.csv",8,217.353,57.796,22.026,1124,691,143.13,14.952,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-S",2,"MAT-TH3-S-2",60057.055,1,3,3,1,0,0,0.817259002971358,0,0
"7835",9224,"MAT-TH3-S-SUBSET-2.csv",10,364.843,71.074,24.826,984,718,152.526,20.969,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-S",2,"MAT-TH3-S-2",60057.055,1,3,3,1,0,0,0.907139632858816,0,0
"7836",9225,"MAT-TH3-S-SUBSET-2.csv",11,147.49,45.033,16.198,1136,722,157.62,13.216,"MAT-TH3","MAT","TH","MAT-TH","MAT-TH3-S",2,"MAT-TH3-S-2",60057.055,1,3,3,1,0,0,0.913461937425085,0,0
